PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Holle, H; Gunter, TC				Holle, Henning; Gunter, Thomas C.			The role of iconic gestures in speech disambiguation: ERP evidence	JOURNAL OF COGNITIVE NEUROSCIENCE			English	Article							CONVERSATIONAL HAND GESTURES; LEXICAL AMBIGUITY RESOLUTION; EVENT-RELATED POTENTIALS; SEMANTIC INFORMATION; CONTEXT; COMPREHENSION; ACTIVATION; DOMINANCE; MEANINGS; MEMORY	The present series of experiments explored the extent to which iconic gestures convey information not found in speech. Electroencephalogram (EEG) was recorded as participants watched videos of a person gesturing and speaking simultaneously. The experimental sentences contained an unbalanced homonym in the initial part of the sentence (e.g.,She controlled The ball...) and were disambiguated at a target word in the subsequent clause (which during the game ... vs. which during the dance ...). Coincident with the initial part of the sentence, the speaker produced an iconic gesture which supported either the dominant or the Subordinate meaning. Event-related potentials were tirne-locked to the onset of the tat-get word. in Experiment I., participants were explicitly asked to judge the congruency between the initial homonym-gesture combination and the Subsequent tat-get word. The N400 at tat-get words was found to be smaller after a congruent gesture and larger after an incongruent gesture, suggesting that listeners can use gestural information to disambiguate speech. Experiment 2 replicated the results using a less explicit task, indicating that the disambiguating effect of gesture is somewhat task-independent. Unrelated grooming movements were added to the paradigm in Experiment 3. The N400 at subordinate targets was found to be smaller after subordinate gestures and larger after dominant gestures as well as grooming, indicating that an iconic gesture can facilitate the processing of a lesser frequent Word meaning. The N400 at dominant targets no longer varied as a function of the preceding gesture in Experiment 3, suggesting that the addition of meaningless movements weakened the impact of gesture. Thus, the integration of gesture and speech in comprehension does not appear to be an obligatory process but is modulated by situational factors such as the amount of observed meaningful hand movements.	Max Planck Inst Human Cognit & Brain Sci, D-04303 Leipzig, Germany		Holle, H (corresponding author), Max Planck Inst Human Cognit & Brain Sci, POB 500355, D-04303 Leipzig, Germany.	holle@cbs.mpg.de		Holle, Henning/0000-0003-2455-1053					49	143	144	0	20	M I T PRESS	CAMBRIDGE	238 MAIN STREET, STE 500, CAMBRIDGE, MA 02142-1046 USA	0898-929X			J COGNITIVE NEUROSCI	J. Cogn. Neurosci.	JUL	2007	19	7					1175	1192		10.1162/jocn.2007.19.7.1175	http://dx.doi.org/10.1162/jocn.2007.19.7.1175			18	Neurosciences; Psychology, Experimental	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Neurosciences & Neurology; Psychology	189PS	17583993				2022-08-02	WOS:000248001600010
J	De Pascalis, V; Cacace, T				De Pascalis, V; Cacace, T			Pain perception, obstructive imagery and phase-ordered gamma oscillations	INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY			English	Article						evoked phase-ordered gamma patterns; somatosensory stimulation; pain; mental imagery; subjective experience	PRIMARY SOMATOSENSORY CORTEX; EVENT-RELATED POTENTIALS; EVOKED-POTENTIALS; HYPNOTIC HALLUCINATION; HUMAN BRAIN; BAND; RESPONSES; EEG; SYNCHRONIZATION; ATTENTION	The neural mechanisms underlying pain perception and anti-nociceptive effects of mental imagery are not well understood. Using a measure of phase-ordered beta and gamma EEG oscillations in response to painful electric stimulation, we recently found that somatosensory event-related phase-ordered gamma oscillations (38-42 Hz), elicited by the onset of painful stimuli over Cz scalp site, were linearly related to pain perception. In the present study, 38 subjects were engaged in a painful stimulus detection task using an oddball paradigm. This task was performed under a condition in which subjects were required simply to count the number of target stimuli (pain condition) and under another condition in which subjects were required to produce an obstructive mental imagery of painful stimulus perception (obstructive imagery). Only EEG responses to standard stimuli were analyzed in this study. Correlation analysis of sweeps for each individual revealed brief intervals of phase ordering of EEG patterns in the beta and gamma bands. The frequencies of interest were the betal (26-30 Hz), beta2 (30-34 Hz), gammal (3438 Hz), gamma2 (38-42 Hz) and gamma3 (42-46 Hz) bands. Obstructive imagery treatment., compared to pain condition, significantly reduced pain perception. This reduction was paralleled by significant decreases of evoked phase-ordered gamma2 and gamma3 patterns over Cz scalp site. Phase-ordered oscillations at Cz scalp site, for both gamma2 and gamma3 bands, significantly predicted pain ratings during pain condition. Phase-ordered oscillation scores, obtained for these gamma bands over parietal and frontal scalp sites, resulted the best predictor of pain ratings during obstructive imagery. This study provides evidence for the role of gamma oscillations in the subjective experience of pain. Further, it has provided support for the view that pain reduction during obstructive mental imagery is the product of an inhibitory process involving frontal and parietal cortical regions. (c) 2005 Elsevier B.V. All rights reserved.	Univ Roma La Sapienza, Dept Psychol, I-00185 Rome, Italy		De Pascalis, V (corresponding author), Univ Roma La Sapienza, Dept Psychol, Via Marsi 78, I-00185 Rome, Italy.	v.depascalis@caspur.it	De Pascalis, Vilfredo/ABC-5534-2021	DE PASCALIS, Vilfredo/0000-0003-4594-8877					70	23	23	0	7	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0167-8760	1872-7697		INT J PSYCHOPHYSIOL	Int. J. Psychophysiol.	MAY	2005	56	2					157	169		10.1016/j.ijpsycho.2004.11.004	http://dx.doi.org/10.1016/j.ijpsycho.2004.11.004			13	Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Psychology; Neurosciences & Neurology; Physiology	919HY	15804450				2022-08-02	WOS:000228610200006
J	Cellerino, A; Borghetti, D; Valenzano, DR; Tartarelli, G; Mennucci, A; Murri, L; Sartucci, F				Cellerino, Alessandro; Borghetti, Davide; Valenzano, Dario R.; Tartarelli, Giandonato; Mennucci, Andrea; Murri, Luigi; Sartucci, Ferdinando			Neurophysiological correlates for the perception of facial sexual dimorphism	BRAIN RESEARCH BULLETIN			English	Article						face perception; gender perception; neural sources; event-related potentials (ERPs); independent component analysis; perceived masculinity	HUMAN EXTRASTRIATE CORTEX; HUMAN NEURAL SYSTEM; FACE PERCEPTION; EYE GAZE; RECOGNITION; ATTRACTIVENESS; GENDER; IDENTITY; BRAIN; SHAPE	Neural correlates for the processing of face identity, expression, gaze direction and attractiveness are well described, but neurophysiological correlates for the perception of face gender are less understood. Here, We used morphing techniques to produce synthetic faces with graded perceivable gender and independent component analysis (ICA) of multifocal EEG to unravel neural signals correlated to processing and perception of face gender. We investigate possible neural correlates of face perception using scalp event-related potentials (ERPs) and dipole source analysis in a group of health observers. We isolated one signal source localised to the right parieto-temporal region with a latency of about 170 ms. whose latency Correlates with perceived facial masculinity. In conclusion, our data prove that the right parieto-temporal regions play a fundamental role in face-gender masculinity processing and perception in humans. (c) 2006 Elsevier Inc. All rights reserved.	Univ Pisa, Dipartimento Neurosci, Neurol Clin, I-56126 Pisa, Italy; CNR, Ist Neurosci, I-56100 Pisa, Italy; Scuola Normale Super Pisa, Pisa, Italy		Sartucci, F (corresponding author), Univ Pisa, Dipartimento Neurosci, Neurol Clin, Via Roma 67, I-56126 Pisa, Italy.	f.sartucci@neuro.med.unipi.it	Mennucci, Andrea C. G./B-6335-2012; Cellerino, Alessandro/AAB-4398-2020; Sartucci, Ferdinando/M-4143-2016; Cellerino, Alessandro/AAJ-7453-2020; Cellerino, Alessandro/M-9380-2013	Mennucci, Andrea C. G./0000-0002-4302-3275; Cellerino, Alessandro/0000-0003-3834-0097; Cellerino, Alessandro/0000-0003-3834-0097; Cellerino, Alessandro/0000-0003-3834-0097; Valenzano, Dario Riccardo/0000-0002-8761-8289					55	6	7	1	11	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0361-9230			BRAIN RES BULL	Brain Res. Bull.	MAR 15	2007	71	5					515	522		10.1016/j.brainresbull.2006.11.007	http://dx.doi.org/10.1016/j.brainresbull.2006.11.007			8	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Neurosciences & Neurology	139DC	17259021				2022-08-02	WOS:000244411500011
C	Stefanics, G; Stavrinou, M; Sestieri, C; Ciancetta, L; Belardinelli, P; Cianflone, F; Bernath, L; Hernadi, I; Pizzella, V; Romani, GL		Tsuji, S; Tobimatsu, S; Kakigi, R; Uozumi, T; Akamatsu, N		Stefanics, G; Stavrinou, M; Sestieri, C; Ciancetta, L; Belardinelli, P; Cianflone, F; Bernath, L; Hernadi, I; Pizzella, V; Romani, GL			Cross-modal visual-auditory-somato sensory integration in a multimodal object recognition task in humans	UNVEILING THE MYSTERY OF THE BRAIN: NEUROPHYSIOLOGICAL INVESTIGATION OF THE BRAIN FUNCTION	INTERNATIONAL CONGRESS SERIES		English	Proceedings Paper	8th International Evoked Potential Symposium	OCT 05-08, 2004	Fukuoka, JAPAN	Fukuoka Convent Bureau, Japan World Exposit 70, Commemorat Org, Osaka Pharmaceut Mfg Assoc		EEG; multimodal; crossmodal; P300; reaction time	STIMULATION; RESPONSES	EEG was recorded in a visual-auditory-somatosensory oddball reaction time task to study the relationship of cortical cross-modal processing and reaction time. Visual, auditory and somatosensory stimuli were presented alone and simultaneously in four experimental sessions. Target stimuli were applied in the visual modality to study cross-modal effects on object recognition. Subjects' task was to indicate the recognition of the target by pressing a button. EEG was recorded from 31 scalp electrodes. Significant decrease in reaction time confirmed that multisensory integration took place in multimodal stimulus condition. Recognition of the target was significantly improved in audiovisual and audio-somatosensory-visual conditions reflected by significantly decreased reaction time compared with unimodal visual and somatosensory-visual conditions. Analysis of event-related potentials revealed that P300 latency showed clear relationship to behavioral data. Results indicate that audiovisual cross-modal integration is more efficacious in visual object recognition task than somatosensory-visual integration. (c) 2004 Elsevier B.V. All rights reserved.	Univ G Annunzio, Dept Clin Sci & Bioimaging, Inst Adv Biomed Technol, ITAB, I-66013 Chieti, Italy		Stefanics, G (corresponding author), Univ G Annunzio, Dept Clin Sci & Bioimaging, Inst Adv Biomed Technol, ITAB, 33 Via Vestini, I-66013 Chieti, Italy.	gstefan@gamma.ttk.pte.hu	Bernáth, László/I-6670-2017; Sestieri, Carlo/AAB-9776-2019; Belardinelli, Paolo/AAN-6304-2021	Bernáth, László/0000-0002-8314-6560; Sestieri, Carlo/0000-0002-3057-3382; Pizzella, Vittorio/0000-0002-0452-1108; Stavrinou, Maria/0000-0003-2063-7861					9	3	5	0	10	ELSEVIER SCIENCE BV	AMSTERDAM	SARA BURGERHARTSTRAAT 25, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0531-5131		0-444-51780-4	INT CONGR SER	Int. Congr. Ser.		2005	1278						163	166		10.1016/j.ics.2004.11.074	http://dx.doi.org/10.1016/j.ics.2004.11.074			4	Multidisciplinary Sciences; Clinical Neurology	Conference Proceedings Citation Index - Science (CPCI-S)	Science & Technology - Other Topics; Neurosciences & Neurology	BCU87					2022-08-02	WOS:000231350200039
J	Papo, D; Douiri, A; Bouchet, F; Bourzeix, JC; Caverni, JP; Baudonniere, PM				Papo, David; Douiri, Abdel; Bouchet, Florence; Bourzeix, Jean-Claude; Caverni, Jean-Paul; Baudonniere, Pierre-Marie			Modulation of late alpha band oscillations by feedback in a hypothesis testing paradigm	INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY			English	Article						feedback; alpha rhythm; time-frequency analysis; induced potentials	EVENT-RELATED DESYNCHRONIZATION; MEDIAL FRONTAL-CORTEX; SYNCHRONIZATION; POTENTIALS; PERFORMANCE; TASK; RESPONSES; RHYTHMS; THETA; EEG	We used the electroencephalogram (EEG) to investigate whether positive and negative performance feedbacks differentially modulate late time-locked oscillatory brain activity in hypothesis testing. Ten college students serially tested hypotheses concerning a hidden rule by judging its presence or absence in triplets of digits, and revised them on the basis of an exogenous performance feedback. The EEG signal was convolved with a family of complex wavelets and induced brain potentials were extracted in the alpha range (8-13 Hz). The time-varying modulation of alpha activity time-locked to positive and negative feedback was analyzed in the 350-700 ms time-window. The results showed differential feedback-induced modulations of upper-alpha rhythms (>= 10 Hz) between 450 and 700 ms in parieto-occipital and central regions, and of lower-alpha rhythms (< 10 Hz) between 350 and 450 ms in central regions. These results were interpreted in terms of differential functional roles of feedback in short-term memory and active inhibition/disinhibition of resources for subsequent hypothesis testing. Some implications for cognitive models of feedback are discussed. (c) 2006 Elsevier B.V. All rights reserved.	Sourasky Med Ctr, Wohl Inst Adv Imaging, IL-64239 Tel Aviv, Israel; Univ Aix Marseille 1, CNRS, UMR 6146, Lab Psychol Cognit, F-13331 Marseille 3, France; UCL, Dept Comp Sci, London, England; Ctr Hosp Pitie Salpetriere, CNRS, UPR 640, LENA, Paris, France		Papo, D (corresponding author), Sourasky Med Ctr, Wohl Inst Adv Imaging, 6,Weizmann St, IL-64239 Tel Aviv, Israel.	david.papo@chups.jussieu.fr		Douiri, Abdel/0000-0002-4354-4433; Papo, David/0000-0003-1889-2791					39	8	8	0	5	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0167-8760	1872-7697		INT J PSYCHOPHYSIOL	Int. J. Psychophysiol.	JAN	2007	63	1					110	116		10.1016/j.ijpsycho.2006.09.002	http://dx.doi.org/10.1016/j.ijpsycho.2006.09.002			7	Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Psychology; Neurosciences & Neurology; Physiology	130AJ	17070950				2022-08-02	WOS:000243771100013
J	Thulasidas, M; Guan, C; Wu, JK				Thulasidas, M; Guan, C; Wu, JK			Robust classification of EEG signal for brain-computer interface	IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING			English	Article						P300; brain-computer interface; event related potential; speller; support vector machine (SVM)	MENTAL PROSTHESIS	We report the implementation of a text input application (speller) based on the P300 event related potential. We obtain high accuracies by using an SVM classifier and a novel feature. These techniques enable us to maintain fast performance without sacrificing the accuracy, thus making the speller usable in an online mode. In order to further improve the usability, we perform various studies on the data with a view to minimizing the training time required. We present data collected from nine healthy subjects, along with the high accuracies (of the order of 95% or more) measured online. We show that the training time can be further reduced by a factor of two from its current value of about 20 min. High accuracy, fast learning, and online performance make this P300 speller a potential communication tool for severely disabled individuals, who have lost all other means of communication and are otherwise cut off from the world, provided their disability does not interfere with the performance of the speller.	Inst Informat Res, Neural Signal Proc Lab, Singapore 119613, Singapore		Thulasidas, M (corresponding author), Inst Informat Res, Neural Signal Proc Lab, Singapore 119613, Singapore.	manoj@thulasidas.com	Guan, Cuntai/G-7835-2016; THULASIDAS, Manoj/A-9920-2017	Guan, Cuntai/0000-0002-0872-3276; 					14	172	175	1	18	IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC	PISCATAWAY	445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA	1534-4320	1558-0210		IEEE T NEUR SYS REH	IEEE Trans. Neural Syst. Rehabil. Eng.	MAR	2006	14	1					24	29		10.1109/TNSRE.2005.862695	http://dx.doi.org/10.1109/TNSRE.2005.862695			6	Engineering, Biomedical; Rehabilitation	Science Citation Index Expanded (SCI-EXPANDED)	Engineering; Rehabilitation	028WH	16562628	Green Published			2022-08-02	WOS:000236519000004
S	Stancak, A		Neuper, C; Klimesch, W		Stancak, Andrej			Cortical oscillatory changes occurring during somatosensory and thermal stimulation	EVENT-RELATED DYNAMICS OF BRAIN OSCILLATIONS	Progress in Brain Research		English	Review						cortex; oscillations; somatosensory; warm; cold; pain	EVENT-RELATED DESYNCHRONIZATION; MEDIAN NERVE-STIMULATION; PACED FINGER MOVEMENTS; PRIMARY MOTOR CORTEX; HIGH-RESOLUTION EEG; A-DELTA-FIBER; SENSORIMOTOR-CORTEX; TACTILE STIMULATION; MU-RHYTHM; EVOKED-POTENTIALS	Brief somatosensory stimuli are followed by amplitude decreases (event-related desynchronization, ERD) of the 10 and 20 Hz oscillations over the bilateral primary sensorimotor cortices, and by post-stimulus synchronization (event-related synchronization, ERS) of the 20 Hz oscillations in the contralateral primary sensorimotor cortex and in the supplementary motor area (SMA). The 10 and 20 Hz ERD differentiate weak and strong somatosensory stimuli but not fine intensity gradations, and the ipsilateral ERD is especially sensitive to habituation. Stimulus anticipation, motor imagery, action viewing as well as voluntary movements modulate the stimulus-related changes of cortical oscillations. Noxious laser stimuli, selectively activating A delta and/or C fibers, and innocuous warm and cold Stimuli are associated with 10 and 20 Hz ERD but not with the post-stimulus 20 Hz ERS suggesting that the post-stimulus ERS is only related to neuronal transmission in the lemniscal system. It is proposed that phase-unlocked cortical oscillations modulate the preparedness of a particular sensory channel for upcoming somatosensory processing.	Charles Univ Prague, Dept Normal Pathol & Clin Physiol, Fac Med 3, Prague, Czech Republic		Stancak, A (corresponding author), Charles Univ Prague, Dept Normal Pathol & Clin Physiol, Fac Med 3, Prague, Czech Republic.	stancak@lf3.cuni.cz							102	30	30	0	16	ELSEVIER SCIENCE BV	AMSTERDAM	SARA BURGERHARTSTRAAT 25, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0079-6123		978-0-444-52183-5	PROG BRAIN RES	Prog. Brain Res.		2006	159						237	252		10.1016/S0079-6123(06)59016-8	http://dx.doi.org/10.1016/S0079-6123(06)59016-8			16	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	BGH64	17071235				2022-08-02	WOS:000247003900016
J	David, O; Kilner, JM; Friston, KJ				David, Olivier; Kilner, James M.; Friston, Karl J.			Mechanisms of evoked and induced responses in MEG/EEG	NEUROIMAGE			English	Article							CLASSICAL RECEPTIVE-FIELD; NEURAL MASS MODEL; NEURONAL DYNAMICS; FUNCTIONAL CONNECTIVITY; FEEDBACK CONNECTIONS; CORTICAL-NEURONS; SINGLE NEURONS; BRAIN; GAIN; SYNCHRONIZATION	Cortical responses, recorded by electroencephalography and magnetoencephalography, can be characterized in the time domain, to study event-related potentials/fields, or in the time-frequency domain, to study oscillatory activity. In the literature, there is a common conception that evoked, induced, and on-going oscillations reflect different neuronal processes and mechanisms. In this work, we consider the relationship between the mechanisms generating neuronal transients and how they are expressed in terms of evoked and induced power. This relationship is addressed using a neuronally realistic model of interacting neuronal subpopulations. Neuronal transients were generated by changing neuronal input (a dynamic mechanism) or by perturbing the systems coupling parameters (a structural mechanism) to produce induced responses. By applying conventional time-frequency analyses, we show that, in contradistinction to common conceptions, induced and evoked oscillations are perhaps more related than previously reported. Specifically, structural mechanisms normally associated with induced responses can be expressed in evoked power. Conversely, dynamic mechanisms posited for evoked responses can induce responses, if there is variation in neuronal input. We conclude, it may be better to consider evoked responses as the results of mixed dynamic and structural effects. We introduce adjusted power to complement induced power. Adjusted power is unaffected by trial-to-trial variations in input and can be attributed to structural perturbations without ambiguity. (c) 2006 Elsevier Inc. All rights reserved.	Inst Neurol, Wellcome Dept Imaging Neurosci, London WC1N 3BG, England		Kilner, JM (corresponding author), Inst Neurol, Wellcome Dept Imaging Neurosci, 12 Queen Sq, London WC1N 3BG, England.	j.kilner@fil.ion.ucl.ac.uk	Friston, Karl/D-9230-2011; David, Olivier/A-6068-2009; Kilner, James M/A-2040-2010; David, Olivier/S-9463-2019	Friston, Karl/0000-0001-7984-8909; David, Olivier/0000-0003-0776-0216; David, Olivier/0000-0003-0776-0216; Kilner, James/0000-0002-6632-6797	Wellcome Trust Funding Source: Medline	Wellcome Trust(Wellcome TrustEuropean Commission)			40	181	185	4	36	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119	1095-9572		NEUROIMAGE	Neuroimage	JUL 15	2006	31	4					1580	1591		10.1016/j.neuroimage.2006.02.034	http://dx.doi.org/10.1016/j.neuroimage.2006.02.034			12	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	059AC	16632378	Green Published, Green Submitted			2022-08-02	WOS:000238704700017
J	de Quesada-Martinez, ME; Diaz-Perez, GF; Herrera-Ramos, A; Tamayo-Porras, M; Rubio-Lopez, R				de Quesada-Martinez, M. E.; Diaz-Perez, G. F.; Herrera-Ramos, A.; Tamayo-Porras, M.; Rubio-Lopez, R.			Quantitative electroencephalography features and cognitive impairment in alcoholic patients	REVISTA DE NEUROLOGIA			Spanish	Article						alcoholism; attention; cognitive impairmen; event related p300 potentials; qEEG; working memory	WORKING-MEMORY; NEUROLOGICAL DISORDERS; WHITE-MATTER; EEG; BRAIN; NEUROMETRICS; POTENTIALS; DIAGNOSIS; COCAINE; ATROPHY	Aim. To determine the exact relation between the characteristics of quantitative electroencephalogram analyses and the estimators of the cognitive status in alcoholic patients undergoing withdrawal. Subjects and methods. The study examined 49 patients diagnosed with alcoholism (DSM-IV) after 10 days of withdrawal, as well as the correlation between the band width measures from the quantitative electroencephalogram (qEEG) analysis and the characteristics of the visual and auditory cognitive evoked potentials (P300) and from the findings of the attention and memory tests. Results. The patients were divided into two groups: group one, which displayed an overall increase in the delta and theta absolute powers with frontal predominance, and group two, with reduced delta and theta absolute powers. Latency of the P300 wave was delayed in patients, particularly in those in group one, but regional absence of the P300 wave was morefrequent in group two. Results of attention and memory tests were abnormal in patients, especially those in group one. Conclusions. The findings in the two groups appear to reflect different stages in the progression of alcoholism: the first only involved cortical dysfunction due to metabolic causes and the second possibly had added cortical atrophy. They might also represent two types of biological response by their nervous systems to the same pathogenic agent. These findings suggest that it is advisable to conduct follow-up studies involving qEEG, cognitive tests and magnetic resonance imaging of the brain in this kind of patient.	Univ Cent Venezuela, Lab Fisiolopathol Clin, Catedra Fisiopatol, Escuela Med JM Vargas,Fac Med, Caracas, Venezuela		de Quesada-Martinez, ME (corresponding author), Catedra Fisiopatol, Edificio Ciencias Basicas 2, Esquina San Lorenzo, 4 Piso, Caracas, Venezuela.	medequesada@yahoo.com							55	2	2	0	5	REVISTA DE NEUROLOGIA	BARCELONA	C/O CESAR VIGUERA, EDITOR, APDO 94121, 08080 BARCELONA, SPAIN	0210-0010	1576-6578		REV NEUROLOGIA	Rev. Neurologia	JAN 16	2007	44	2					81	88						8	Clinical Neurology	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Neurosciences & Neurology	135QU	17236146				2022-08-02	WOS:000244168900004
J	Scheller, B; Zwissler, B; Daunderer, M; Schneider, G; Schwender, D; Rentschler, I				Scheller, Bertram; Zwissler, Bernhard; Daunderer, Michael; Schneider, Gerhard; Schwender, Dierk; Rentschler, Ingo			The influence of wavelets on multiscale analysis and parametrization of midlatency auditory evoked potentials	BIOLOGICAL CYBERNETICS			English	Article						pattern recognition; anaesthesia; MLAEP; wavelet; entropy	EVENT-RELATED POTENTIALS; RECORDED EEG-EPOGRAMS; RETICULAR-FORMATION; COMBINED DYNAMICS; CAT BRAIN; ANESTHESIA; TRANSFORM; OSCILLATIONS; SEVOFLURANE; HIPPOCAMPUS	This work shows methodological aspects of heuristic pattern recognition in auditory evoked potentials. A linear and a nonlinear transformation based on wavelet transform are presented. They result in a statistical error model and an entropy function related to the Gibbs function and describe changes in midlatency auditory evoked potentials induced by general anaesthesia. The same transformations were calculated using 12 common wavelets. We present a method to compare the two defined parametrizations with respect to their ability to discriminate two defined states which is responsive and unresponsive depending on the wavelet used for the analysis. Auditory evoked potentials of 60 patients undergoing general anaesthesia were analysed. We propose the defined statistical error model and the entropy function as a very robust measure of changes in auditory evoked potentials. The influence of the wavelets suggest that for each parametrization the goodness of the wavelet should be validated.	Goethe Univ Frankfurt, Clin Anaesthesiol, D-60590 Frankfurt, Germany; Univ Munich, Clin Anaesthesiol, D-80336 Munich, Germany; Tech Univ Munich, Dept Anaesthesiol, D-81675 Munich, Germany; Univ Munich, Inst Med Psychol, D-80336 Munich, Germany		Scheller, B (corresponding author), Goethe Univ Frankfurt, Clin Anaesthesiol, Theodor Sten Kai 7, D-60590 Frankfurt, Germany.	Scheller@em.uni-frankfurt.de		Schneider, Gerhard/0000-0002-4903-0118					46	1	2	0	2	SPRINGER	NEW YORK	ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES	0340-1200	1432-0770		BIOL CYBERN	Biol. Cybern.	SEP	2006	95	3					193	203		10.1007/s00422-006-0078-4	http://dx.doi.org/10.1007/s00422-006-0078-4			11	Computer Science, Cybernetics; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Computer Science; Neurosciences & Neurology	076KL	16724241				2022-08-02	WOS:000239956600001
J	Ceballos, NA; Houston, RJ; Smith, ND; Bauer, LO; Taylor, RE				Ceballos, NA; Houston, RJ; Smith, ND; Bauer, LO; Taylor, RE			N400 as an index of semantic expectancies: Differential effects of alcohol and cocaine dependence	PROGRESS IN NEURO-PSYCHOPHARMACOLOGY & BIOLOGICAL PSYCHIATRY			English	Review						alcohol; cocaine; evoked potentials; N400	INDUCED HEPATOTOXICITY; ABSTINENT ALCOHOLICS; FEMALE ALCOHOLICS; BRAIN POTENTIALS; ETHANOL; COCAETHYLENE; MEMORY; EFFICIENCY; ERP; ENHANCEMENT	Background: Chronic substance abuse has been associated with decrements in the processing and expression of language. The present study utilized the N400 event-related electroencephalographic potential to index semantic processing in 133 adults with (n =49) or without (n =84) a history of alcohol and/or cocaine dependence. The contributions of age, gender, and comorbid marijuana and nicotine dependence, and antisocial symptomology to N400 decrements were either covaried or controlled. Methods: A continuous series of 300 stimuli was presented for 150 ms each (interstimulus interval =1475 ms) on a computer screen. The series was arranged such that a word (approximately 17% of stimuli) immediately preceded presentations of its antonym (primed condition; approximately 17% of stimuli), or a semantically unrelated word (unprimed condition; approximately 17% of stimuli). The remaining 50% of stimuli consisted of unpronounceable letter combinations (non-word condition). EEG responses to the antonyms, unrelated words, and letter jumbles were retained for analysis. Throughout the task, the subject pressed response keys to discriminate words from non-words. Results: Analyses revealed a detrimental effect of alcohol dependence on N400 amplitude and no significant main or interactive effects of cocaine dependence. Conclusion: The present findings suggest that alcohol-dependent individuals may exhibit verbal processing decrements. These findings also challenge hypotheses suggesting that the combined use of cocaine and alcohol is more deleterious to brain function than alcohol use alone. (c) 2005 Elsevier Inc. All rights reserved.	Univ Minnesota, Sch Med, Dept Behav Sci, Duluth, MN 55812 USA; SUNY Buffalo, Res Inst Addict, Buffalo, NY 14203 USA; Univ Connecticut, Sch Med, Dept Psychiat, Alcohol Res Ctr, Farmington, CT 06030 USA; Howard Univ, Coll Med, Dept Pharmacol, Collaborat Alcohol Res Ctr, Washington, DC 20059 USA		Ceballos, NA (corresponding author), Univ Minnesota, Sch Med, Dept Behav Sci, 1035 Univ Dr,236 Med Sch Bldg, Duluth, MN 55812 USA.	nceballo@d.umn.edu							50	12	12	0	5	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0278-5846			PROG NEURO-PSYCHOPH	Prog. Neuro-Psychopharmacol. Biol. Psychiatry	JUL	2005	29	6					934	941		10.1016/j.pnpbp.2005.04.036	http://dx.doi.org/10.1016/j.pnpbp.2005.04.036			8	Clinical Neurology; Neurosciences; Pharmacology & Pharmacy; Psychiatry	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Neurosciences & Neurology; Pharmacology & Pharmacy; Psychiatry	959JJ					2022-08-02	WOS:000231513700010
